gpt-o4-mini_code_bleu,gpt-o4-mini_ngram_match,gpt-o4-mini_weighted_ngram_match,gpt-o4-mini_syntax_match,gpt-o4-mini_dataflow_match,qwen-3-coder_code_bleu,qwen-3-coder_ngram_match,qwen-3-coder_weighted_ngram_match,qwen-3-coder_syntax_match,qwen-3-coder_dataflow_match,claude-4-sonnet_code_bleu,claude-4-sonnet_ngram_match,claude-4-sonnet_weighted_ngram_match,claude-4-sonnet_syntax_match,claude-4-sonnet_dataflow_match
0.5345328861957692,0.6402539485338847,0.6530500100422952,0.5,0.3448275862068966,0.6783777675681051,0.6909857873276547,0.7243508407540962,0.47058823529411764,0.8275862068965517,0.6908295485376279,0.653559376048866,0.6888663231726397,0.5588235294117647,0.8620689655172413
0.7703070443403058,0.6997522298221912,0.7148092808723655,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.20501764290162972,0.06278188022259072,0.07596897120998226,0.4496124031007752,0.23170731707317074,0.2046427175848295,0.0710018335806993,0.08071329843379352,0.49612403100775193,0.17073170731707318,0.1946616252784938,0.07621952693454524,0.08208286376158146,0.4496124031007752,0.17073170731707318
0.2857388086142732,0.08871418644475827,0.25358745324109283,0.4117647058823529,0.3888888888888889,0.2608214320964007,0.019220196639668043,0.17439232913155558,0.29411764705882354,0.5555555555555556,0.2235342159629375,0.008193962108645043,0.03626969912872578,0.29411764705882354,0.5555555555555556
0.2763269527915907,0.06375872491703768,0.25024473842323824,0.391304347826087,0.4,0.37399920518593677,0.08971305206542297,0.37150115998267197,0.43478260869565216,0.6,0.5306254058652942,0.6769092988397084,0.6803749333171202,0.5652173913043478,0.2
0.10881220325810695,0.04216305190016265,0.04864131668782069,0.19444444444444445,0.15,0.12157457200679918,0.04321252689493158,0.04864131668782069,0.19444444444444445,0.2,0.12157457200679918,0.04321252689493158,0.04864131668782069,0.19444444444444445,0.2
0.1591488221038459,0.03538555022787258,0.08090898630781185,0.2571428571428571,0.2631578947368421,0.35098485448024164,0.41930680242521184,0.45530930722507795,0.37142857142857144,0.15789473684210525,0.2594783911145864,0.2719624081789895,0.29828198334702544,0.2571428571428571,0.21052631578947367
0.3449272468258735,0.07240412991105598,0.2887863388739194,0.35185185185185186,0.6666666666666666,0.4731002644537059,0.06281543005322371,0.48930784998382226,0.4444444444444444,0.8958333333333334,0.4140549722911061,0.2164063915847364,0.43055423832042844,0.42592592592592593,0.5833333333333334
0.4041425950216403,0.24688498672025874,0.39073802494525,0.5789473684210527,0.4,0.3203588240804315,0.36964463979752843,0.39073802494525,0.42105263157894735,0.1,0.421260199653829,0.31535540524901323,0.39073802494525,0.5789473684210527,0.4
0.38718677574418925,0.1676652429098026,0.38108186006695455,0.42857142857142855,0.5714285714285714,0.3360616584929498,0.21233470585998823,0.2747690709689539,0.2857142857142857,0.5714285714285714,0.3692532622754172,0.13983656710391773,0.26574791056917973,0.42857142857142855,0.6428571428571429
0.3174392016382266,0.2710968016259825,0.31416802631729807,0.4117647058823529,0.2727272727272727,0.33214508399116777,0.2710968016259825,0.31416802631729807,0.47058823529411764,0.2727272727272727,0.33214508399116777,0.2710968016259825,0.31416802631729807,0.47058823529411764,0.2727272727272727
0.41241489913778306,0.052946195132633746,0.32897884764275465,0.4782608695652174,0.7894736842105263,0.4051440177713072,0.3829453159673758,0.5396902516853589,0.43478260869565216,0.2631578947368421,0.4598646237828289,0.10460469074807507,0.4053343535823252,0.43478260869565216,0.8947368421052632
0.18466356797468036,2.7688342069562194e-07,0.010010548352181174,0.6821409066084108,0.04650254005470887,0.16963010821064384,7.734308936298478e-09,0.00915769146602458,0.6365374112506826,0.032825322391559206,0.19720200340812347,3.575572020977978e-07,0.011429797566679473,0.725013653741125,0.0523642047674873
0.46418816745704183,0.17169216046285887,0.6066291368162888,0.4117647058823529,0.6666666666666666,0.5260937133798281,0.30166728533047465,0.6066291368162888,0.5294117647058824,0.6666666666666666,0.4507253008061615,0.2224158572580305,0.6066291368162888,0.5294117647058824,0.4444444444444444
0.37326019372032404,0.12000188213377645,0.16091768062630749,0.21212121212121213,0.0,0.32576391868185917,0.0815319334950687,0.16091768062630749,0.06060606060606061,0.0,0.43072122064783414,0.062342650744590694,0.17569374699826104,0.48484848484848486,0.0
0.2983815283256882,0.22582585190377022,0.2710535814078656,0.45614035087719296,0.24050632911392406,0.4010754192425323,0.43352757597130603,0.465355491183145,0.4649122807017544,0.24050632911392406,0.4347717210127008,0.4623171097489446,0.49440246362009094,0.49122807017543857,0.2911392405063291
0.3604699192799228,0.08638804535733374,0.3489981252688509,0.36363636363636365,0.6428571428571429,0.35007747027702996,0.034286896295121036,0.3660229848129988,0.5,0.5,0.39695733785925036,0.0789492237668599,0.3660229848129988,0.5,0.6428571428571429
0.4688151860093147,0.07831322569980843,0.39973497478344344,0.7142857142857143,0.6829268292682927,0.7878734108817206,0.7217295966734423,0.7642588203726038,0.7142857142857143,0.9512195121951219,0.7878734108817206,0.7217295966734423,0.7642588203726038,0.7142857142857143,0.9512195121951219
0.46421216562435397,0.07726559868928688,0.47189075611582143,0.3076923076923077,1.0,0.4065002192155066,0.09641781305389723,0.47189075611582143,0.3076923076923077,0.75,0.32763467561478216,0.10787871557407647,0.47189075611582143,0.23076923076923078,0.5
0.4870434767530259,0.07925165940763025,0.2911444698266956,0.5777777777777777,0.0,0.5206455469010217,0.21714672717987862,0.3098799048686526,0.5555555555555556,0.0,0.5790942830951041,0.25689581481323676,0.39281465090051304,0.6666666666666666,0.0
0.6923248155132289,0.6551179558712847,0.6753477357691133,0.7631578947368421,0.6756756756756757,0.6853067271346052,0.6340449690276891,0.6683483690982137,0.7631578947368421,0.6756756756756757,0.6853067271346052,0.6340449690276891,0.6683483690982137,0.7631578947368421,0.6756756756756757
0.24009752160136333,0.17470942957770763,0.17966561923376073,0.34285714285714286,0.2631578947368421,0.26333935043678774,0.16692486522015718,0.17966561923376073,0.2857142857142857,0.42105263157894735,0.24009752160136333,0.17470942957770763,0.17966561923376073,0.34285714285714286,0.2631578947368421
0.3401673912344003,0.1998573974138024,0.2481684893628795,0.3793103448275862,0.5333333333333333,0.48888230658528503,0.30556497866212556,0.36720562698935927,0.4827586206896552,0.8,0.36057816607342985,0.334949051829208,0.33265096878635064,0.2413793103448276,0.5333333333333333
0.25765220577060377,0.06454659432086395,0.15527301797234053,0.4835164835164835,0.32727272727272727,0.45477524040060074,0.17141573826452855,0.23230060795325888,0.6153846153846154,0.8,0.3968863608882962,0.13986022021531064,0.23230060795325888,0.6153846153846154,0.6
0.5488565293713029,0.3233842870691159,0.5173409757152411,0.5769230769230769,0.7777777777777778,0.526011498321147,0.27046570133003095,0.5173409757152411,0.5384615384615384,0.7777777777777778,0.5434004634806604,0.3400215619680846,0.5173409757152411,0.5384615384615384,0.7777777777777778
0.5007607250992452,0.5029382979553326,0.5179299143846071,0.5882352941176471,0.3939393939393939,0.6149111187336186,0.6821747554847857,0.7168636588436279,0.6666666666666666,0.3939393939393939,0.6149111187336186,0.6821747554847857,0.7168636588436279,0.6666666666666666,0.3939393939393939
,,,,,0.3985794349403875,0.30620490882364887,0.5202556880807584,0.14285714285714285,0.625,0.3985794349403875,0.30620490882364887,0.5202556880807584,0.14285714285714285,0.625
0.4478934460809939,0.2620678185090731,0.32950596581490255,0.3333333333333333,0.8666666666666667,0.43699374163061844,0.21959193432061305,0.42838303220186064,0.3,0.8,0.45056579747328274,0.37388015769127037,0.42838303220186064,0.3333333333333333,0.6666666666666666
0.5047762465927423,0.0923310147681959,0.35058349541229705,0.6428571428571429,0.9333333333333333,0.5265216869227953,0.26457758093290074,0.37960440485351843,0.5952380952380952,0.8666666666666667,0.5241400730871215,0.21740536836476065,0.35058349541229705,0.5952380952380952,0.9333333333333333
0.32511143433054834,0.0842422180432067,0.10440864748411478,0.5733333333333334,0.5384615384615384,0.35687976863268267,0.07582074470458691,0.10862140674922059,0.6533333333333333,0.5897435897435898,0.389959533262454,0.05291083849492647,0.10795293558053044,0.7066666666666667,0.6923076923076923
0.423033292535756,0.22545157606851077,0.3917898191827383,0.5272727272727272,0.5476190476190477,0.38325751200516567,0.17414066173835732,0.3917898191827383,0.4909090909090909,0.47619047619047616,0.4891404180085409,0.43902019195793907,0.4664592289939738,0.5272727272727272,0.5238095238095238
0.4049337642534443,0.15255193905053688,0.3144949459202295,0.41935483870967744,0.7333333333333333,0.42051939278978007,0.07289894510533336,0.32530765831185143,0.4838709677419355,0.8,0.5135165400603252,0.21262946967138469,0.32530765831185143,0.5161290322580645,1.0
0.2956403694331282,0.0474180213849802,0.18276250396658023,0.2857142857142857,0.6666666666666666,0.4848788166838949,0.2697856975860103,0.4316343310543312,0.5714285714285714,0.6666666666666666,0.6577335414794249,0.6475445426291286,0.7452943851933328,0.5714285714285714,0.6666666666666666
0.213779455461919,0.02530659888790801,0.039488642314606734,0.2903225806451613,0.5,0.2635284572783163,0.017313358841669152,0.039488642314606734,0.5806451612903226,0.4166666666666667,0.1585230379516252,0.014733394190808125,0.04140176836838078,0.16129032258064516,0.4166666666666667
0.26870312486129255,0.04620675674202536,0.055048050395452505,0.28125,0.6923076923076923,0.36070996458830284,0.020439046230937282,0.059420042891504744,0.59375,0.7692307692307693,0.23866514263208632,0.022896772285503776,0.06397533670437991,0.40625,0.46153846153846156
0.9383909886457665,0.8739351325046805,0.8796288220783857,1.0,1.0,0.9383909886457665,0.8739351325046805,0.8796288220783857,1.0,1.0,0.9383909886457665,0.8739351325046805,0.8796288220783857,1.0,1.0
0.15899792769881388,0.035682016315311135,0.11313020730045723,0.15384615384615385,0.3333333333333333,0.2257651452404129,0.10521495173810227,0.14399947537739546,0.15384615384615385,0.5,0.2257651452404129,0.10521495173810227,0.14399947537739546,0.15384615384615385,0.5
0.11110012874662792,0.005086629931358282,0.013429501966283732,0.29473684210526313,0.13114754098360656,0.25528010494507763,1.2058750201177543e-06,0.010592898115816707,0.010526315789473684,0.0,0.2709099482256554,0.008298335333354473,0.012183562832424921,0.06315789473684211,0.0
0.6957370773821552,0.5420763753421629,0.6438023371168607,0.6923076923076923,0.9047619047619048,0.5207308789670313,0.3869268249993603,0.4359234307955045,0.6410256410256411,0.6190476190476191,0.5494691890210455,0.46581365490983045,0.4756528447640953,0.5897435897435898,0.6666666666666666
0.5254327526793103,0.4285908421206485,0.4442024396588637,0.7051282051282052,0.5238095238095238,0.4525847208980131,0.3648511360251194,0.4210677231469087,0.5641025641025641,0.4603174603174603,0.4977818388422768,0.40574972167557904,0.4296999780158722,0.6794871794871795,0.47619047619047616
0.1975438741041205,0.2543314312919721,0.25965358893403384,0.13333333333333333,0.14285714285714285,0.3350733073496649,0.23901088824528133,0.2631871030581402,0.26666666666666666,0.5714285714285714,0.1963023022533058,0.2493651438887133,0.25965358893403384,0.13333333333333333,0.14285714285714285
0.25624397029004464,0.060429018729259126,0.2848931827772397,0.3939393939393939,0.2857142857142857,0.5837881909996414,0.25010842712159786,0.6001958520284828,0.48484848484848486,1.0,0.4972353147716103,0.13869579713315439,0.5190766307844557,0.5454545454545454,0.7857142857142857
0.46520566565354393,0.1317434105867236,0.4277972007454008,0.5512820512820513,0.75,0.551149967442581,0.3632754423356036,0.5028628889731824,0.5384615384615384,0.8,0.581508537149061,0.4296553548454348,0.5463787937508091,0.5,0.85
0.39654781660044025,0.031069737962725687,0.4974292207467277,0.3076923076923077,0.75,0.4561871400666262,0.0196270318274693,0.4974292207467277,0.3076923076923077,1.0,0.4655972967311781,0.057267658485676935,0.4974292207467277,0.3076923076923077,1.0
0.24774621442352118,0.0699521732213162,0.07763223704547545,0.5100671140939598,0.3333333333333333,0.2787855499235815,0.043103127965961,0.07625767192011958,0.5100671140939598,0.4857142857142857,0.2448457758570971,0.061201712980214915,0.07695416130148129,0.4697986577181208,0.37142857142857144
0.5001627462962434,0.2968262486082466,0.4641733204547224,0.5925925925925926,0.6470588235294118,0.5001627462962434,0.2968262486082466,0.4641733204547224,0.5925925925925926,0.6470588235294118,0.5251133929640025,0.3508772012923553,0.4641733204547224,0.8148148148148148,0.47058823529411764
0.35403456273143175,0.25723962032456954,0.4062749424452353,0.4482758620689655,0.30434782608695654,0.37178700163796297,0.04784458593852785,0.4093184131170722,0.5517241379310345,0.4782608695652174,0.3670603150945444,0.04542959388779215,0.4093184131170722,0.4482758620689655,0.5652173913043478
0.692590435517672,0.3508932262444737,0.419468515826214,1.0,1.0,0.692590435517672,0.3508932262444737,0.419468515826214,1.0,1.0,0.692590435517672,0.3508932262444737,0.419468515826214,1.0,1.0
0.5707700932441152,0.3532879695746502,0.7562504403861632,0.5945945945945946,0.5789473684210527,0.5612269613344465,0.5703815182048178,0.6844836528797681,0.6216216216216216,0.3684210526315789,0.5612269613344465,0.5703815182048178,0.6844836528797681,0.6216216216216216,0.3684210526315789
0.38713120388966166,0.3090705808198716,0.3349087801933205,0.45454545454545453,0.45,0.38713120388966166,0.3090705808198716,0.3349087801933205,0.45454545454545453,0.45,0.38713120388966166,0.3090705808198716,0.3349087801933205,0.45454545454545453,0.45
0.8015480726380719,0.673237803206862,0.7434808031348993,0.7894736842105263,1.0,0.9067977916254406,0.8082105811789054,0.818980585322857,1.0,1.0,0.9067977916254406,0.8082105811789054,0.818980585322857,1.0,1.0
0.32630739155127997,0.06045804799952057,0.175059979744061,0.53125,0.5384615384615384,0.4105963288637039,0.22533753160530579,0.3160862453879713,0.5625,0.5384615384615384,0.3518750208103475,0.20679845323803409,0.3160862453879713,0.5,0.38461538461538464
0.3795051529572907,0.3850322886878713,0.40298832314129157,0.48,0.25,0.6004253699486861,0.7447819789879647,0.7602528341401131,0.48,0.4166666666666667,0.8359281698876779,0.9306048591020997,0.9397744871152784,0.64,0.8333333333333334
